id,name,short_name,logo_url,website,phone,email,address,city,region,country,postal_code,type_of_company,district,date_of_incorporation,date_of_commencement,nature_of_business,registration_number,tax_identification_number,phone_number,directors,secretary,auditor,authorized_shares,stated_capital,shareholders,other_linked_companies,tin_number,established_date,company_type,industry,ownership_type,business_activities,previous_names,board_of_directors,key_personnel,subsidiaries,annual_revenue,net_worth,employee_count,rating,head_office_address,customer_service_phone,customer_service_email,has_website,has_social_media,has_mobile_app,is_active,is_verified,verification_date,verification_notes,search_count,last_searched,created_at,updated_at,created_by,updated_by,description,notes,status
108,Adryx Mining And Metals LTD,Adryx Mining And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
109,Adryx Mining And Metals Ltd And Others,Adryx Mining And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
110,Adu & Collins Kwabena Badu,Adu & Collins,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
111,Adu Boahen Owusu And Elizabeth Mensah,Adu Boahen Owusu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
112,Adu Botwe And Philip Sarpong,Adu Botwe And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
113,Aduanaba Appiah CO,Aduanaba Appiah CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
114,Adujama CO,Adujama CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
115,Adusah,Adusah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
116,Advance Ghana Savings And Loans LTD,Advance Ghana Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
117,Advance Press CO,Advance Press CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
118,Adwoa Bokor Nsawam,Adwoa Bokor Nsawam,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
119,Aegis Shipping CO,Aegis Shipping CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
120,Aerodynamics LIMITED,Aerodynamics LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
121,Afagyare And Kobi,Afagyare And Kobi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
122,Afam Concept,Afam Concept,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
123,Afi Donkor Suing As The Customary Successor Of The Late Elizabeth Mensah,Afi Donkor Suing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
124,Afia African Village LIMITED,Afia African Village,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
127,Afredec LIMITED,Afredec LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
128,Africa Automobile LIMITED,Africa Automobile LI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
129,Africa Development CO,Africa Development C,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
130,Africa Gaming And Entertainment LIMITED,Africa Gaming And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
131,Africa Telecom LTD,Africa Telecom LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
132,African Automobile LIMITED,African Automobile L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
133,African Automobile LTD,African Automobile L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Telecommunications,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
135,African Drug CO,African Drug CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
136,African Explosives LTD,African Explosives L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
137,African Independent Services LTD,African Independent Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
138,African Industries LTD,African Industries L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
139,African Investment GROUP,African Investment G,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
140,African Mining Services LIMITED,African Mining Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
141,African Origin Travels And Sports Tourism LIMITED,African Origin Travels,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
142,African Woods LTD,African Woods LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
143,Africore,Africore,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
144,Africore Ghana LTD,Africore Ghana LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
145,Afriocean LTD,Afriocean LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
146,Agadzi,Agadzi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
147,Agartha,Agartha,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
148,Agatha Adjabeng Dawkings,Agatha Adjabeng Dawk,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
149,Agave Rural Bank,Agave Rural Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
150,Agbadze,Agbadze,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
151,Agbaje And Another,Agbaje And Another,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
152,Agbale And Others,Agbale And Others,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
153,Agbeblewu,Agbeblewu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
154,Agbedor And Another,Agbedor And Another,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
155,Agbeko,Agbeko,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
156,Agbeli Eya Ella And Tohonou Goussi Ahoefa,Agbeli Eya Ella,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
157,Agbemabiese,Agbemabiese,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
158,Agbemakpor,Agbemakpor,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
159,Agbemashior And Others,Agbemashior And Othe,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
160,Agbemenya,Agbemenya,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
161,Agbenyega,Agbenyega,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
162,Agbettoh,Agbettoh,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
163,Agbeviade,Agbeviade,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
164,Agbevor,Agbevor,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
165,Agbevukavu,Agbevukavu,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
166,Agbi,Agbi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
167,Agble,Agble,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
168,Agbleta,Agbleta,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
169,Agbo,Agbo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
170,Agboado And Others,Agboado And Others,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
171,Agbodotor,Agbodotor,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
172,Agbogli,Agbogli,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
173,Agboka,Agboka,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
174,Agborvi Anthony,Agborvi Anthony,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
175,Agbosu And Others,Agbosu And Others,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
176,Agbotadua,Agbotadua,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
177,Agbotse,Agbotse,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
178,Aggrey,Aggrey,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
179,Agnes,Agnes,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
180,Agnes Agyei & Anor,Agnes Agyei &,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
182,Agnes Ahadzi And Pioneer Mall LTD,Agnes Ahadzi And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
183,Agnes Ahadzi And Pioneer Malls LTD,Agnes Ahadzi And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
184,Agnes Akuteye And Afi Akuteye,Agnes Akuteye And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
185,Agnes Boateng,Agnes Boateng,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
186,Agnes Magdalene Tandoh And Albert Tandoh,Agnes Magdalene Tandoh,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
187,Agnes Norkai Nortey,Agnes Norkai Nortey,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
188,Agnes Ofori Alias Agnes Owusu,Agnes Ofori Alias,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
189,Agnes Ossei Nee Abena Agyemang,Agnes Ossei Nee,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
190,Agnes Oteng,Agnes Oteng,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
191,Agnes Pokua,Agnes Pokua,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
192,Agnes Yarboi,Agnes Yarboi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
193,Agnes Yirenkyi,Agnes Yirenkyi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
194,Ago,Ago,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
195,Agogo,Agogo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
196,Agogro,Agogro,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
197,Agogrobisah,Agogrobisah,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
198,Agol,Agol,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
199,Agol COMPANY,Agol COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
201,Agri,Agri,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
202,Agri Dev Bank,Agri Dev Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
203,Agric,Agric,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
204,Agricare COMPANY,Agricare COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
205,Agricare Company LIMITED,Agricare Company LIM,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
206,Agricattle Lakeside Estates LTD,Agricattle Lakeside Estates,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
207,Agricult Ghana LIMITED,Agricult Ghana LIMIT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
208,Agricult Ghana LTD,Agricult Ghana LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
209,Agricultural,Agricultural,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
210,Agricultural Development Bank,Agricultural Develop,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
211,Agricultural Development Bank LTD,Agricultural Development Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
212,Agricultural Development Bank Vs Jowak Commodities LTD,Agricultural Development Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
213,Agricultural Development Bank Vs Klean Water Sanitation LTD,Agricultural Development Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
214,Agricultural Develpoment Bank,Agricultural Develpo,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
215,Agrinco,Agrinco,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
216,Agrinco LIMITED,Agrinco LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
217,Agrotropics,Agrotropics,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
218,Agrotropics LTD,Agrotropics LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
219,Aguissi Global Vision LIMITED,Aguissi Global Vision,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
220,Agvad Ghana LTD,Agvad Ghana LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
221,Agya,Agya,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
222,Agya Adu ENTERPRISE,Agya Adu ENTERPRISE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
223,Agya Adu Enterprise LIMITED,Agya Adu Enterprise,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:50,2025-09-14 19:44:50,,,,,Active
